"Name","Width","Height","Bytes","LastWriteTimeUtc","SHA256","DifferentFromPreCapture"
"task58_01_closed_chest_1920x1080.png","1920","1080","1297525","2026-08-14T11:52:54.1319652Z","39FF736FCBC16AB92AC54D1EDEE8AB5B4CB0F6A3B01B35270DDA36CC18987C34","True"
"task58_02_locked_portal_1920x1080.png","1920","1080","1297943","2026-08-14T11:52:55.3995428Z","F3A4691853A8798364927C8FA1B52205BBB49DF54E999531E8546313DEC45C68","True"
"task58_03_open_chest_1920x1080.png","1920","1080","1307962","2026-08-14T11:52:56.1037445Z","6B2396569506B6D4E4048F1B5AFD6F77B6C0EA2BDA1A9E76B650AA96399C4558","True"
"task58_04_active_portal_1920x1080.png","1920","1080","1308516","2026-08-14T11:52:57.4373358Z","78784FBFDD92436AEA4C717D607B63FB048D02A11CDBF8FB980C608185D233B5","True"
"task58_05_battle02_tidal_sentry_live_projectile_1920x1080.png","1920","1080","1294695","2026-08-14T11:52:59.1329125Z","719354103447C5191B03C8CE7B12699F85CA74BABF950973E0DC5C6E3C4FEE23","True"
"task58_06_shop_crown_ui_closed_1920x1080.png","1920","1080","1391259","2026-08-14T11:53:01.0895209Z","51D3CB0E0BA365AD709812F8329FCE19A891AA0897FF516A0F9DAC3F43C71811","True"
"task58_07_shop_crown_ui_open_1920x1080.png","1920","1080","482489","2026-08-14T11:53:01.3038702Z","4106C91DF55A280374E921BE5808B220C307B7CCCB6216E2E31060FE46D3760E","True"
