"Name","Length","LastWriteTimeUtc","SHA256"
"task58_01_closed_chest_1920x1080.png","1297653","2026-08-14T10:23:07.2922226Z","0A9AB068F89FC4B28528D10C77B3AC9ADD8182D530592069F27E8A47240EDF93"
"task58_02_locked_portal_1920x1080.png","1297941","2026-08-14T10:23:07.8079757Z","1256F62C1EAE6DE9557F88F53B8D555941C5A385F8A656700564AC5EEAA7957E"
"task58_03_open_chest_1920x1080.png","1310363","2026-08-14T10:23:08.3305051Z","6CBE275E017B93D5468EC5F1E0C64FF1DA30E99B92F3E5EA7B877E9B0A3C7BFF"
"task58_04_active_portal_1920x1080.png","1308445","2026-08-14T10:23:08.8416450Z","D369A0470E51E594A6C552298D1FE8D68071AC17822A7F64EB349585E12D6E81"
"task58_05_battle02_tidal_sentry_live_projectile_1920x1080.png","1294813","2026-08-14T10:23:10.3348539Z","3DBE2E29DB85DAB77E8BF34B17D8FE5D8FA7448A6A4EB38C0224B458F7ADF960"
"task58_06_shop_crown_ui_closed_1920x1080.png","1390680","2026-08-14T10:23:12.0815450Z","85418070730D188B137513902B3EA14A62C3A34D3C7E031D7226ADD53CC859BF"
"task58_07_shop_crown_ui_open_1920x1080.png","482480","2026-08-14T10:23:12.2028201Z","5EDD67565D460CEE82CFCA34EDE577766AEB615C71D0DB07EB5709D04C02093D"
