path,expected_sha256,actual_sha256,match
assets/art_preview/world_objects/chest_states_v2.png,DF6934951CA303FC8144237C8B157BC8DF517B772F4ECBE58ECDF3D2F9517DA9,DF6934951CA303FC8144237C8B157BC8DF517B772F4ECBE58ECDF3D2F9517DA9,true
assets/art_preview/world_objects/portal_states_v2.png,8E6E6D190B4D1967CF407C7FC64D8DE12083E668656FF7ED1291A554F6990F40,8E6E6D190B4D1967CF407C7FC64D8DE12083E668656FF7ED1291A554F6990F40,true
assets/art_preview/tiles/dungeon_tileset_v1.png,44508C796CD7D4D4D5DE7F181F84A51F382C7E208604103033268E659EE7E8D6,44508C796CD7D4D4D5DE7F181F84A51F382C7E208604103033268E659EE7E8D6,true
